geonameid,name,asciiname,lat,lon,feature_class,feature_code,country,admin1,admin2,population,timezone
8207802,Rybaki,Rybaki,55.75754,27.67202,P,PPL,BY,07,,0,Europe/Minsk
8207803,Yakuzhi,Yakuzhi,55.73176,27.64202,P,PPL,BY,07,,0,Europe/Minsk
8207804,Chernilovo,Chernilovo,55.71879,27.66,P,PPL,BY,07,,0,Europe/Minsk
8207805,Popki,Popki,55.70777,27.69186,P,PPL,BY,07,,0,Europe/Minsk
8207806,Lupovshchina,Lupovshchina,55.70656,27.66422,P,PPL,BY,07,,0,Europe/Minsk
8207807,Stretovo,Stretovo,55.68864,27.65657,P,PPL,BY,07,,0,Europe/Minsk
8207808,Patsevo,Patsevo,55.68263,27.65914,P,PPL,BY,07,,0,Europe/Minsk
8207810,Gir’yaty,Gir'yaty,55.65672,27.67616,P,PPL,BY,07,,0,Europe/Minsk
8207811,Ptitskiye,Ptitskiye,55.62153,27.67783,P,PPL,BY,07,,0,Europe/Minsk
8207812,Blazhki,Blazhki,55.63515,27.67221,P,PPL,BY,07,,0,Europe/Minsk
8207813,Masevtsy,Masevtsy,55.61697,27.67896,P,PPL,BY,07,,0,Europe/Minsk
8207814,Kartavyye,Kartavyye,55.57025,27.69493,P,PPL,BY,07,,0,Europe/Minsk
8207815,Pestuny,Pestuny,55.56258,27.67989,P,PPL,BY,07,,0,Europe/Minsk
8207816,Belorusskaya,Belorusskaya,55.55491,27.67021,P,PPL,BY,07,,0,Europe/Minsk
8207817,Sukhiye,Sukhiye,55.54472,27.67611,P,PPL,BY,07,,0,Europe/Minsk
8207818,Zhviranka,Zhviranka,55.54099,27.66837,P,PPL,BY,07,,0,Europe/Minsk
8207819,Stefanovo,Stefanovo,55.5388,27.65644,P,PPL,BY,07,,0,Europe/Minsk
8207820,Vyazovtsy,Vyazovtsy,55.53098,27.65679,P,PPL,BY,07,,0,Europe/Minsk
8207821,Ostrovo,Ostrovo,55.49612,27.63045,P,PPL,BY,07,,0,Europe/Minsk
8207822,Krasovshchina,Krasovshchina,55.47747,27.6726,P,PPL,BY,07,,0,Europe/Minsk
8207823,Brilek,Brilek,55.4501,27.64621,P,PPL,BY,07,,0,Europe/Minsk
8207824,Otoki,Otoki,55.44343,27.69892,P,PPL,BY,07,,0,Europe/Minsk
8207825,Krapivniki,Krapivniki,55.41444,27.69827,P,PPL,BY,07,,0,Europe/Minsk
8207826,Boyarshchina,Boyarshchina,55.39763,27.635,P,PPL,BY,07,,0,Europe/Minsk
8207827,Pashki,Pashki,55.38081,27.64866,P,PPL,BY,07,,0,Europe/Minsk
8207829,Zaozërtsy,Zaozertsy,55.36349,27.64886,P,PPL,BY,07,,0,Europe/Minsk
8207830,Bondary Staryye,Bondary Staryye,55.34889,27.66112,P,PPL,BY,07,,0,Europe/Minsk
8207831,Bondary Tulovskiye,Bondary Tulovskiye,55.35641,27.69492,P,PPL,BY,07,,0,Europe/Minsk
8207835,Bandeli,Bandeli,55.92597,27.72984,P,PPL,BY,07,,0,Europe/Minsk
8207836,Vorzovo,Vorzovo,55.91173,27.71408,P,PPL,BY,07,,0,Europe/Minsk
8207837,Marozy,Marozy,55.88498,27.7414,P,PPL,BY,07,,0,Europe/Minsk
8207838,Malyya Plyeyki,Malyya Plyeyki,55.87392,27.9471,P,PPL,BY,07,,0,Europe/Minsk
8207839,Kamentsy,Kamentsy,55.8915,27.74649,P,PPL,BY,07,,0,Europe/Minsk
8207840,Sumki,Sumki,55.87918,27.70607,P,PPL,BY,07,,0,Europe/Minsk
8207841,Shavelki,Shavelki,55.86895,27.70243,P,PPL,BY,07,,0,Europe/Minsk
8207842,Pavlyuki,Pavlyuki,55.86154,27.71395,P,PPL,BY,07,,0,Europe/Minsk
8207843,Opytnaya,Opytnaya,55.85271,27.716,P,PPL,BY,07,,0,Europe/Minsk
8207844,Vorony,Vorony,55.85,27.76196,P,PPLQ,BY,07,,0,Europe/Minsk
8207845,Boreyki,Boreyki,55.83586,27.71009,P,PPL,BY,07,,0,Europe/Minsk
8207846,Stakly,Stakly,55.82821,27.69934,P,PPL,BY,07,,0,Europe/Minsk
8207847,Sharmukhi,Sharmukhi,55.82988,27.7412,P,PPL,BY,07,,0,Europe/Minsk
8207848,Dëmskiye,Demskiye,55.76024,27.727,P,PPL,BY,07,,0,Europe/Minsk
8207849,Latyshi,Latyshi,55.7658,27.7526,P,PPL,BY,07,,0,Europe/Minsk
8207850,Putinovo,Putinovo,55.78555,27.74327,P,PPL,BY,07,,0,Europe/Minsk
8207851,Tararaki,Tararaki,55.74302,27.69808,P,PPL,BY,07,,0,Europe/Minsk
8207852,Yanovol’,Yanovol',55.73639,27.73634,P,PPL,BY,07,,0,Europe/Minsk
8207853,Ponizhniki,Ponizhniki,55.71123,27.74714,P,PPL,BY,07,,0,Europe/Minsk
8207854,Sochnëvo,Sochnevo,55.70702,27.74969,P,PPL,BY,07,,0,Europe/Minsk
8207855,Chernyavtsy,Chernyavtsy,55.69882,27.73818,P,PPL,BY,07,,0,Europe/Minsk
8207856,Zastarintsy,Zastarintsy,55.69074,27.74287,P,PPL,BY,07,,0,Europe/Minsk
8207857,Ortsy,Ortsy,55.68701,27.70114,P,PPL,BY,07,,0,Europe/Minsk
8207858,Silovo,Silovo,55.66248,27.73484,P,PPL,BY,07,,0,Europe/Minsk
8207859,Vil’novo,Vil'novo,55.66161,27.72635,P,PPL,BY,07,,0,Europe/Minsk
8207860,Zakharni,Zakharni,55.65154,27.73046,P,PPL,BY,07,,0,Europe/Minsk
8207861,Litovchiki,Litovchiki,55.64164,27.7222,P,PPL,BY,07,,0,Europe/Minsk
8207862,Sushki,Sushki,55.63948,27.73214,P,PPL,BY,07,,0,Europe/Minsk
8207863,Lipovka,Lipovka,55.64181,27.76011,P,PPL,BY,07,,0,Europe/Minsk
8207864,Novoye Selo,Novoye Selo,55.63318,27.72093,P,PPL,BY,07,,0,Europe/Minsk
8207866,Tatary,Tatary,55.62812,27.74168,P,PPL,BY,07,,0,Europe/Minsk
8207868,Denisovo,Denisovo,55.59014,27.75869,P,PPL,BY,07,,0,Europe/Minsk
8207869,Ostrovy,Ostrovy,55.59585,27.75756,P,PPL,BY,07,,0,Europe/Minsk
8207870,Yuntsy,Yuntsy,55.58835,27.69746,P,PPL,BY,07,,0,Europe/Minsk
8207872,Karandashi,Karandashi,55.7051,27.8796,P,PPL,BY,07,,0,Europe/Minsk
8207873,Pishchalëvka,Pishchalevka,55.49337,27.71866,P,PPL,BY,07,,0,Europe/Minsk
8207874,Letniki,Letniki,55.34526,27.74916,P,PPL,BY,07,,0,Europe/Minsk
8207875,Tereshki,Tereshki,55.4222,27.75162,P,PPL,BY,07,,0,Europe/Minsk
8207876,Novosel’tsy,Novosel'tsy,55.39573,27.7455,P,PPL,BY,07,,0,Europe/Minsk
8207877,Zhuki-Gornyye,Zhuki-Gornyye,55.37263,27.75254,P,PPL,BY,07,,0,Europe/Minsk
8207879,Balbeki,Balbeki,55.36611,27.71551,P,PPL,BY,07,,0,Europe/Minsk
8207880,Kravtsy,Kravtsy,55.34855,27.74759,P,PPL,BY,07,,0,Europe/Minsk
8207881,Barsuki,Barsuki,55.34346,27.72396,P,PPL,BY,07,,0,Europe/Minsk
8207882,Gretskiye,Gretskiye,55.63175,27.75223,P,PPL,BY,07,,0,Europe/Minsk
8207884,Kovalevshchina,Kovalevshchina,55.86102,27.78297,P,PPL,BY,07,,0,Europe/Minsk
8207885,Dan’ki,Dan'ki,55.8552,27.7777,P,PPL,BY,07,,0,Europe/Minsk
8207886,Panory,Panory,55.83449,27.77754,P,PPLQ,BY,07,,0,Europe/Minsk
8207887,Noviki,Noviki,55.8152,27.7894,P,PPL,BY,07,,0,Europe/Minsk
8207888,Novoye Grudinovo,Novoye Grudinovo,55.7987,27.8152,P,PPL,BY,07,,0,Europe/Minsk
8207889,Staroye Grudinovo,Staroye Grudinovo,55.809,27.8249,P,PPL,BY,07,,0,Europe/Minsk
8207890,Boltruki,Boltruki,55.7831,27.7856,P,PPL,BY,07,,0,Europe/Minsk
8207891,Kislyaki,Kislyaki,55.7563,27.7844,P,PPL,BY,07,,0,Europe/Minsk
8207892,Lysogorka,Lysogorka,55.7463,27.7844,P,PPL,BY,07,,0,Europe/Minsk
8207893,Zaytsevo,Zaytsevo,55.7217,27.7819,P,PPL,BY,07,,0,Europe/Minsk
8207894,Koval’ki,Koval'ki,55.7145,27.7818,P,PPL,BY,07,,0,Europe/Minsk
8207895,Voron’ki,Voron'ki,55.6982,27.7692,P,PPL,BY,07,,0,Europe/Minsk
8207896,Ambrosenki,Ambrosenki,55.7006,27.797,P,PPL,BY,07,,0,Europe/Minsk
8207897,Franopol’,Franopol',55.6784,27.8253,P,PPL,BY,07,,0,Europe/Minsk
8207899,Bol’shaya Glinovka,Bol'shaya Glinovka,55.64711,27.8043,P,PPL,BY,07,,0,Europe/Minsk
8207900,Yakubovshchina,Yakubovshchina,55.64051,27.78542,P,PPL,BY,07,,0,Europe/Minsk
8207901,Pateyenki,Pateyenki,55.6257,27.78034,P,PPL,BY,07,,0,Europe/Minsk
8207902,Popkov Lug,Popkov Lug,55.6137,27.76759,P,PPL,BY,07,,0,Europe/Minsk
8207903,Malyavki,Malyavki,55.6021,27.78962,P,PPL,BY,07,,0,Europe/Minsk
8207904,Dul’skiye,Dul'skiye,55.60061,27.81354,P,PPL,BY,07,,0,Europe/Minsk
8207905,Kuchnyary,Kuchnyary,55.5947,27.82116,P,PPL,BY,07,,0,Europe/Minsk
8207906,Sukhoverzh’ye,Sukhoverzh'ye,55.59572,27.80056,P,PPL,BY,07,,0,Europe/Minsk
8207912,Vasil’kovo,Vasil'kovo,55.46778,27.76362,P,PPL,BY,07,,0,Europe/Minsk
8207913,Boyary Pervyye,Boyary Pervyye,55.44437,27.78891,P,PPL,BY,07,,0,Europe/Minsk
8207914,Yuzefovo,Yuzefovo,55.43729,27.77287,P,PPL,BY,07,,0,Europe/Minsk
8207915,Stalitsa,Stalitsa,55.43882,27.79265,P,PPL,BY,07,,0,Europe/Minsk
8207916,Premyany,Premyany,55.42926,27.77775,P,PPL,BY,07,,0,Europe/Minsk
8207917,Margi,Margi,55.41048,27.78578,P,PPL,BY,07,,0,Europe/Minsk
8207918,Belyany,Belyany,55.3901,27.7661,P,PPL,BY,07,,0,Europe/Minsk
8207919,Lipovo,Lipovo,55.38482,27.77442,P,PPL,BY,07,,0,Europe/Minsk
8207920,Novosel’ye,Novosel'ye,55.37293,27.77362,P,PPL,BY,07,,0,Europe/Minsk
8207921,Lugi,Lugi,55.3669,27.78124,P,PPL,BY,07,,0,Europe/Minsk
8207922,Kavki,Kavki,55.35884,27.77743,P,PPL,BY,07,,0,Europe/Minsk
8207923,Okhvatka,Okhvatka,55.37841,27.81563,P,PPL,BY,07,,0,Europe/Minsk
8207925,Degterovo,Degterovo,55.92262,27.88816,P,PPL,BY,07,,0,Europe/Minsk
8207926,Gorbuli,Gorbuli,55.84333,27.89062,P,PPL,BY,07,,0,Europe/Minsk
8207927,Pokoyëvtsy,Pokoyevtsy,55.83537,27.88685,P,PPL,BY,07,,0,Europe/Minsk
8207929,Gvardeyskaya,Gvardeyskaya,55.811,27.8535,P,PPL,BY,07,,0,Europe/Minsk
8207930,Bredevo,Bredevo,55.8146,27.8653,P,PPL,BY,07,,0,Europe/Minsk
8207931,Prudinki,Prudinki,55.8002,27.856,P,PPL,BY,07,,0,Europe/Minsk
8207932,Brizhelyubki,Brizhelyubki,55.7544,27.8551,P,PPL,BY,07,,0,Europe/Minsk
8207933,Pereslovo,Pereslovo,55.7397,27.8319,P,PPL,BY,07,,0,Europe/Minsk
8207934,Burelom Pervyy,Burelom Pervyy,55.7284,27.8393,P,PPL,BY,07,,0,Europe/Minsk
8207935,Kryuchki,Kryuchki,55.61708,27.82757,P,PPL,BY,07,,0,Europe/Minsk
8207937,Krasnyy Lug,Krasnyy Lug,55.46978,27.82492,P,PPL,BY,07,,0,Europe/Minsk
8207938,Ivanovo,Ivanovo,55.45797,27.84356,P,PPL,BY,07,,0,Europe/Minsk
8207939,Kurilovo,Kurilovo,55.45454,27.86931,P,PPL,BY,07,,0,Europe/Minsk
8207940,Zorka,Zorka,55.46304,27.883,P,PPL,BY,07,,0,Europe/Minsk
8207941,Leskovo,Leskovo,55.42306,27.86941,P,PPL,BY,07,,0,Europe/Minsk
8207943,Kukavka,Kukavka,55.403,27.82351,P,PPL,BY,07,,0,Europe/Minsk
8207944,Lopunovo,Lopunovo,55.36859,27.85536,P,PPL,BY,07,,0,Europe/Minsk
8207945,Borovoye,Borovoye,55.36088,27.83337,P,PPL,BY,07,,0,Europe/Minsk
8207946,Vasilëvo,Vasilevo,55.35664,27.84777,P,PPL,BY,07,,0,Europe/Minsk
8207947,Lomachino,Lomachino,55.34874,27.84891,P,PPL,BY,07,,0,Europe/Minsk
8207948,Klinovoye,Klinovoye,55.33709,27.82088,P,PPL,BY,07,,0,Europe/Minsk
8207949,Yuralovo,Yuralovo,55.91699,27.93398,P,PPL,BY,07,,0,Europe/Minsk
8207950,Verkhneye Fomino,Verkhneye Fomino,55.90972,27.91273,P,PPLQ,BY,07,,0,Europe/Minsk
8207951,Nizhneye Fomino,Nizhneye Fomino,55.89586,27.90127,P,PPL,BY,07,,0,Europe/Minsk
8207952,Pashen’ki,Pashen'ki,55.8654,27.92279,P,PPL,BY,07,,0,Europe/Minsk
8207953,Zalomy,Zalomy,55.85584,27.9575,P,PPLQ,BY,07,,0,Europe/Minsk
8207954,Chistopol’ye,Chistopol'ye,55.8265,27.9227,P,PPL,BY,07,,0,Europe/Minsk
8207955,Sadkovshchina,Sadkovshchina,55.8232,27.9368,P,PPL,BY,07,,0,Europe/Minsk
8207956,Zalesinki,Zalesinki,55.35035,27.92902,P,PPL,BY,07,,0,Europe/Minsk
8207957,Yanino,Yanino,55.7962,27.9447,P,PPL,BY,07,,0,Europe/Minsk
8207958,Mykovo,Mykovo,55.7769,27.9467,P,PPL,BY,07,,0,Europe/Minsk
8207959,Byal’kowshchyna,Byal'kowshchyna,55.7863,27.9879,P,PPL,BY,07,,0,Europe/Minsk
8207960,Trudy,Trudy,55.7555,27.9112,P,PPL,BY,07,,0,Europe/Minsk
8207961,Smul’kovo,Smul'kovo,55.7519,27.9454,P,PPL,BY,07,,0,Europe/Minsk
8207962,Yustiyanovo,Yustiyanovo,55.7393,27.931,P,PPL,BY,07,,0,Europe/Minsk
8207963,Pereslovka,Pereslovka,55.7193,27.9151,P,PPL,BY,07,,0,Europe/Minsk
8207964,Brizhinki,Brizhinki,55.7082,27.9233,P,PPL,BY,07,,0,Europe/Minsk
8207965,Vinogrody,Vinogrody,55.6976,27.9121,P,PPL,BY,07,,0,Europe/Minsk
8207966,Vereshchaki,Vereshchaki,55.6895,27.9332,P,PPL,BY,07,,0,Europe/Minsk
8207967,Olishentsy,Olishentsy,55.6923,27.9533,P,PPL,BY,07,,0,Europe/Minsk
8207968,Shere-Shashki,Shere-Shashki,55.6718,27.947,P,PPL,BY,07,,0,Europe/Minsk
8207969,Galinovo,Galinovo,55.66533,27.94636,P,PPL,BY,07,,0,Europe/Minsk
8207970,Borilovo,Borilovo,55.65509,27.91658,P,PPL,BY,07,,0,Europe/Minsk
8207971,Yurkovshchina,Yurkovshchina,55.65292,27.90851,P,PPL,BY,07,,0,Europe/Minsk
8207972,Pereslovo,Pereslovo,55.6457,27.90561,P,PPL,BY,07,,0,Europe/Minsk
8207973,Bedenka,Bedenka,55.66105,27.94959,P,PPL,BY,07,,0,Europe/Minsk
8207974,Lipatino,Lipatino,55.49533,27.94174,P,PPL,BY,07,,0,Europe/Minsk
8207975,Yamno,Yamno,55.4789,27.9139,P,PPL,BY,07,,0,Europe/Minsk
8207976,Cheremkhovo,Cheremkhovo,55.45824,27.90874,P,PPL,BY,07,,0,Europe/Minsk
8207977,Vensampol’,Vensampol',55.44947,27.92868,P,PPL,BY,07,,0,Europe/Minsk
8207978,Mamonovka,Mamonovka,55.42926,27.90109,P,PPL,BY,07,,0,Europe/Minsk
8207979,Pnëvo,Pnevo,55.42116,27.91106,P,PPL,BY,07,,0,Europe/Minsk
8207980,Latyshi,Latyshi,55.42238,27.89197,P,PPL,BY,07,,0,Europe/Minsk
8207981,Plavno,Plavno,55.39077,27.9386,P,PPL,BY,07,,0,Europe/Minsk
8207982,Zherstvyanka,Zherstvyanka,55.3658,27.88898,P,PPL,BY,07,,0,Europe/Minsk
8207983,Podlipki,Podlipki,55.36094,27.9093,P,PPL,BY,07,,0,Europe/Minsk
8207984,Ivanovo,Ivanovo,55.36367,27.93893,P,PPL,BY,07,,0,Europe/Minsk
8207985,Haradzyets,Haradzyets,55.34818,27.88063,P,PPL,BY,07,,0,Europe/Minsk
8207986,Fabiyanovo,Fabiyanovo,55.33485,27.89964,P,PPL,BY,07,,0,Europe/Minsk
8207987,Malyye Gridyushki,Malyye Gridyushki,55.3571,27.93933,P,PPL,BY,07,,0,Europe/Minsk
8207988,Valyuki,Valyuki,55.9947,27.98839,P,PPLQ,BY,07,,0,Europe/Minsk
8207989,Mukvyatitsa,Mukvyatitsa,55.99732,27.99134,P,PPL,BY,07,,0,Europe/Minsk
8207990,Sovkeli,Sovkeli,55.93222,27.9829,P,PPL,BY,07,,0,Europe/Minsk
8207991,Vesnino,Vesnino,55.92882,27.9804,P,PPL,BY,07,,0,Europe/Minsk
8207992,Gribovtsy,Gribovtsy,55.85012,27.99703,P,PPL,BY,07,,0,Europe/Minsk
8207993,Chernyavshchina,Chernyavshchina,55.83191,27.98363,P,PPL,BY,07,,0,Europe/Minsk
8207994,Glazki,Glazki,55.82,27.9789,P,PPL,BY,07,,0,Europe/Minsk
8207995,Savchenki,Savchenki,55.8133,27.9905,P,PPL,BY,07,,0,Europe/Minsk
8207996,Zhiguli,Zhiguli,55.7411,27.9827,P,PPL,BY,07,,0,Europe/Minsk
8207997,Dryhuchy,Dryhuchy,55.6747,27.9838,P,PPL,BY,07,,0,Europe/Minsk
8207998,Mostishche,Mostishche,55.66647,27.97236,P,PPL,BY,07,,0,Europe/Minsk
8207999,Barashki,Barashki,55.6595,27.97226,P,PPL,BY,07,,0,Europe/Minsk
8208000,Rekuny,Rekuny,55.63279,27.97014,P,PPL,BY,07,,0,Europe/Minsk
8208001,Svirshchane,Svirshchane,55.62653,27.98484,P,PPL,BY,07,,0,Europe/Minsk
8208002,Vidoki,Vidoki,55.64079,27.98063,P,PPL,BY,07,,0,Europe/Minsk
8208003,Burakovo,Burakovo,55.6106,27.99528,P,PPL,BY,07,,0,Europe/Minsk
8208004,Krasnovtsy,Krasnovtsy,55.60435,27.99504,P,PPL,BY,07,,0,Europe/Minsk
8208005,Stal’makovo,Stal'makovo,55.51155,27.96515,P,PPL,BY,07,,0,Europe/Minsk
8208006,Arkhipovo,Arkhipovo,55.51699,27.9574,P,PPL,BY,07,,0,Europe/Minsk
8208007,Glinskiye,Glinskiye,55.51593,27.96344,P,PPL,BY,07,,0,Europe/Minsk
8208008,Okunëvo,Okunevo,55.4975,27.98931,P,PPL,BY,07,,0,Europe/Minsk
8208009,Murashchino,Murashchino,55.47302,27.98008,P,PPL,BY,07,,0,Europe/Minsk
8208010,Monazyl’,Monazyl',55.47271,27.9945,P,PPL,BY,07,,0,Europe/Minsk
8208011,Lyudvinovo,Lyudvinovo,55.46802,27.9458,P,PPL,BY,07,,0,Europe/Minsk
8208012,Krupenishche,Krupenishche,55.45454,27.95427,P,PPL,BY,07,,0,Europe/Minsk
8208013,Osinovka,Osinovka,55.37529,27.98531,P,PPL,BY,07,,0,Europe/Minsk
8208014,Bol’shiye Gridyushki,Bol'shiye Gridyushki,55.36607,27.95406,P,PPL,BY,07,,0,Europe/Minsk
8208015,Blinovshchina,Blinovshchina,55.38325,27.18834,P,PPL,BY,07,,0,Europe/Minsk
8213095,Vidoki,Vidoki,55.9705,28.0076,P,PPL,BY,07,,0,Europe/Minsk
8213096,Bichikovo,Bichikovo,55.9478,28.0045,P,PPL,BY,07,,0,Europe/Minsk
8213097,Borkovo,Borkovo,55.9381,28.0054,P,PPL,BY,07,,0,Europe/Minsk
8213100,Lesnikovo,Lesnikovo,55.8681,28.0202,P,PPL,BY,07,,0,Europe/Minsk
8213101,Pervomayskaya,Pervomayskaya,55.8167,28.0469,P,PPL,BY,07,,0,Europe/Minsk
8213112,Savchenki,Savchenki,55.8066,28.0019,P,PPL,BY,07,,0,Europe/Minsk
8213113,Ozërniki,Ozerniki,55.8097,28.0378,P,PPL,BY,07,,0,Europe/Minsk
8213114,Lozovyy,Lozovyy,55.7979,28.0388,P,PPL,BY,07,,0,Europe/Minsk
8213115,Gorovatki,Gorovatki,55.7894,28.0619,P,PPL,BY,07,,0,Europe/Minsk
8213116,Potashnya,Potashnya,55.7827,28.0517,P,PPL,BY,07,,0,Europe/Minsk
8213117,Korshuny,Korshuny,55.7771,28.0099,P,PPL,BY,07,,0,Europe/Minsk
8213118,Girdyuki,Girdyuki,55.7565,28.0122,P,PPL,BY,07,,0,Europe/Minsk
8213119,Tobolki,Tobolki,55.7413,28.072,P,PPL,BY,07,,0,Europe/Minsk
8213121,Redkorovo,Redkorovo,55.7382,28.0048,P,PPL,BY,07,,0,Europe/Minsk
8213122,Ol’shaniki,Ol'shaniki,55.6999,28.0412,P,PPL,BY,07,,0,Europe/Minsk
8213123,Nesteri,Nesteri,55.6908,28.0398,P,PPL,BY,07,,0,Europe/Minsk
8213124,Mikhaylovo,Mikhaylovo,55.6809,28.0748,P,PPL,BY,07,,0,Europe/Minsk
8213125,Rakusino,Rakusino,55.6749,28.067,P,PPL,BY,07,,0,Europe/Minsk
8213126,Ponizovo,Ponizovo,55.6687,28.023,P,PPL,BY,07,,0,Europe/Minsk
8213127,Khomichi,Khomichi,55.6589,28.0167,P,PPL,BY,07,,0,Europe/Minsk
8213128,Zabolot’ye,Zabolot'ye,55.6531,28.0182,P,PPL,BY,07,,0,Europe/Minsk
8213129,Sloboda,Sloboda,55.6562,28.0331,P,PPL,BY,07,,0,Europe/Minsk
8213130,Bol’shiye Pozhen’ki,Bol'shiye Pozhen'ki,55.6466,28.0569,P,PPL,BY,07,,0,Europe/Minsk
8213131,Grigorovichi,Grigorovichi,55.6405,28.0688,P,PPL,BY,07,,0,Europe/Minsk
8213132,Supornitsa,Supornitsa,55.6341,28.0011,P,PPL,BY,07,,0,Europe/Minsk
8213133,Kiseli,Kiseli,55.6206,28.0268,P,PPL,BY,07,,0,Europe/Minsk
8213134,Ragul’tsy,Ragul'tsy,55.621,28.0324,P,PPL,BY,07,,0,Europe/Minsk
8213135,Gorovtsy,Gorovtsy,55.6124,28.0224,P,PPL,BY,07,,0,Europe/Minsk
8213136,Ivan’ki,Ivan'ki,55.6081,28.0293,P,PPL,BY,07,,0,Europe/Minsk
8213137,Tserkovlyane,Tserkovlyane,55.6046,28.0408,P,PPL,BY,07,,0,Europe/Minsk
8213138,Prudy,Prudy,55.5968,28.0067,P,PPL,BY,07,,0,Europe/Minsk
8213139,Khot’kovo,Khot'kovo,55.5924,28.0911,P,PPL,BY,07,,0,Europe/Minsk
8213140,Belyany,Belyany,55.5755,28.0562,P,PPL,BY,07,,0,Europe/Minsk
8213141,Barsuchino,Barsuchino,55.572,28.0283,P,PPL,BY,07,,0,Europe/Minsk
8213142,Brushki,Brushki,55.5657,28.0122,P,PPL,BY,07,,0,Europe/Minsk
8213143,Baranchiki,Baranchiki,55.5632,28.0056,P,PPL,BY,07,,0,Europe/Minsk
8213144,Sits’kava Druhoye,Sits'kava Druhoye,55.5295,28.0555,P,PPL,BY,07,,0,Europe/Minsk
8213145,Baslaki,Baslaki,55.5406,28.076,P,PPL,BY,07,,0,Europe/Minsk
8213146,Lugovtsy,Lugovtsy,55.5228,28.0831,P,PPL,BY,07,,0,Europe/Minsk
8213147,Bondartsy,Bondartsy,55.5221,28.0405,P,PPL,BY,07,,0,Europe/Minsk
8213148,Kozlovtsy,Kozlovtsy,55.5097,28.049,P,PPL,BY,07,,0,Europe/Minsk
8213150,Rudnya,Rudnya,55.504,28.0004,P,PPL,BY,07,,0,Europe/Minsk
8213151,Sokolovo,Sokolovo,55.4955,28.0311,P,PPL,BY,07,,0,Europe/Minsk
8213152,Papshuli,Papshuli,55.4912,28.0348,P,PPL,BY,07,,0,Europe/Minsk
8213153,Kurlyandiki,Kurlyandiki,55.488,28.0579,P,PPL,BY,07,,0,Europe/Minsk
8213155,Balai,Balai,55.4277,28.0836,P,PPL,BY,07,,0,Europe/Minsk
8213156,Kobyaki,Kobyaki,55.4338,28.0831,P,PPL,BY,07,,0,Europe/Minsk
8213157,Bosyanki Pervyye,Bosyanki Pervyye,55.4126,28.0754,P,PPL,BY,07,,0,Europe/Minsk
8213158,Basyanki Tretsiya,Basyanki Tretsiya,55.4257,28.0965,P,PPL,BY,07,,0,Europe/Minsk
8213159,Bogutskiye,Bogutskiye,55.3894,28.0681,P,PPL,BY,07,,0,Europe/Minsk
8213160,Ugol’niki,Ugol'niki,55.3782,28.0647,P,PPL,BY,07,,0,Europe/Minsk
8213161,Stomino,Stomino,55.3611,28.0505,P,PPL,BY,07,,0,Europe/Minsk
8213162,Shpikolovshchina,Shpikolovshchina,55.3765,28.0286,P,PPL,BY,07,,0,Europe/Minsk
8213163,Bogatyrëvo Vtoroye,Bogatyrevo Vtoroye,55.35898,27.99545,P,PPL,BY,07,,0,Europe/Minsk
8213164,Tupichino Pervoye,Tupichino Pervoye,55.3393,28.043,P,PPL,BY,07,,0,Europe/Minsk
8213165,Tupichino Vtoroye,Tupichino Vtoroye,55.3417,28.0631,P,PPL,BY,07,,0,Europe/Minsk
8213166,Khorokovo,Khorokovo,55.6166,28.0787,P,PPL,BY,07,,0,Europe/Minsk
8213167,Mikhiylino,Mikhiylino,55.9873,28.0882,P,PPL,BY,07,,0,Europe/Minsk
8213168,Kirpichnyy Zavod,Kirpichnyy Zavod,55.9966,28.1265,P,PPL,BY,07,,0,Europe/Minsk
8213169,Gorovatki,Gorovatki,55.8832,28.0759,P,PPL,BY,07,,0,Europe/Minsk
8213170,Vydritskiye,Vydritskiye,55.8898,28.0876,P,PPL,BY,07,,0,Europe/Minsk
8213171,Osetki,Osetki,55.9041,28.1226,P,PPL,BY,07,,0,Europe/Minsk
8213173,Kozlovshchina,Kozlovshchina,55.8501,28.1115,P,PPL,BY,07,,0,Europe/Minsk
8213174,Vysotskoye,Vysotskoye,55.8293,28.1142,P,PPL,BY,07,,0,Europe/Minsk
8213175,Medvedskiye,Medvedskiye,55.8219,28.1195,P,PPL,BY,07,,0,Europe/Minsk
8213176,Borodulino,Borodulino,55.8124,28.1006,P,PPL,BY,07,,0,Europe/Minsk
8213177,Zamshany,Zamshany,55.8072,28.0761,P,PPL,BY,07,,0,Europe/Minsk
8213178,Barsuki,Barsuki,55.7951,28.0781,P,PPL,BY,07,,0,Europe/Minsk
8213179,Roskoshi,Roskoshi,55.7841,28.0746,P,PPL,BY,07,,0,Europe/Minsk
8213181,Pushtalevo,Pushtalevo,55.7841,28.1302,P,PPL,BY,07,,0,Europe/Minsk
8213182,Zatoch’ye,Zatoch'ye,55.7755,28.1018,P,PPL,BY,07,,0,Europe/Minsk
8213183,Petyulevo,Petyulevo,55.7658,28.0938,P,PPL,BY,07,,0,Europe/Minsk
8213184,Svol’no,Svol'no,55.7568,28.0876,P,PPL,BY,07,,0,Europe/Minsk
8213185,Svol’na,Svol'na,55.7508,28.1144,P,PPL,BY,07,,0,Europe/Minsk
8213186,Selko,Selko,55.7401,28.0997,P,PPL,BY,07,,0,Europe/Minsk
8213187,Bubny,Bubny,55.743,28.1187,P,PPL,BY,07,,0,Europe/Minsk
